id x y z
140247 1291.78 850.428 1739.53
140386 1288.81 850.353 1748.23
140389 1290.66 850.389 1746.48
140398 1289.83 850.644 1747.46
140462 1294.58 850.474 1748.27
140578 1301.18 850.807 1739.05
140579 1289.62 850.786 1745.92
140614 1295.64 850.503 1747.47
140620 1291.92 850.701 1736.83
140621 1289.88 850.636 1745.06
140705 1296.44 850.584 1746.89
140765 1295.35 850.521 1747.76
140772 1288.88 850.298 1745.74
140831 1289.63 850.873 1744.2
140854 1290 850.459 1739.69
140870 1296.43 850.926 1745.52
140931 1299.31 850.492 1743.41
140965 1297.55 850.929 1743.69
141007 1299.84 850.497 1747.69
141046 1286.28 850.527 1746.91
141059 1290.29 850.247 1747.54
141129 1294.86 850.211 1748.06
141141 1294.57 850.162 1748.17
141187 1296.25 850.652 1749.8
141245 1296.71 850.777 1748.88
141292 1286.06 850.643 1739.97
141329 1296.66 850.286 1747.88
141352 1289.31 850.609 1746.61
141392 1287.74 850.969 1744.08
141417 1290.21 850.619 1747.44
141421 1296.97 850.375 1743.8
141433 1295.95 850.147 1746.67
141460 1296.56 850.341 1744.62
141470 1298.87 850.902 1745.21
141478 1293.63 850.982 1749.01
141492 1291.94 850.897 1747.95
141495 1291.27 850.877 1747.7
141501 1290.5 850.836 1746.7
141525 1297.03 850.272 1747.65
141550 1298.3 850.985 1749.33
141593 1295.5 850.47 1748.02
141632 1290.23 850.203 1745.24
141638 1292.59 850.837 1750.52
141674 1290.43 850.783 1746.16
141710 1297.54 850.757 1742.75
141780 1287.87 850.57 1739.49
141788 1297.15 850.327 1746.26
141795 1290.34 850.397 1750.47
141845 1287.64 850.423 1746.13
141856 1289.94 850.557 1745.43
141889 1296.02 850.656 1747.52
141904 1296.49 850.208 1746.96
141927 1288.44 850.386 1744.84
141936 1296.87 850.56 1740.94
141966 1293.17 850.971 1751.1
142018 1290.06 850.289 1744.43
142039 1297.15 850.807 1744.13
142071 1294.29 850.51 1748.73
142079 1296.58 850.296 1748.67
142112 1294.46 850.819 1748.63
142139 1290.7 850.228 1747.53
142153 1302.53 850.691 1743.95
142154 1297.72 850.305 1745.58
142219 1287.34 850.461 1743.01
142221 1297.36 850.781 1737.71
142286 1304.46 850.98 1740.48
142334 1292.11 850.336 1742.5
142398 1300.67 850.649 1751.78
142407 1295 850.778 1737.3
142419 1290.6 850.518 1745.8
142423 1293.55 850.177 1748.42
142448 1289.29 850.345 1742.96
142479 1291.49 850.467 1751.12
142504 1291.92 850.36 1750.58
142542 1290.38 850.251 1743.37
142655 1288.58 850.881 1741.35
142671 1285.75 850.714 1739
142672 1284.24 850.739 1738.81
142673 1287.79 850.459 1743.6
142681 1296.79 850.467 1750.88
142687 1291.95 850.442 1751.64
142706 1289.43 850.597 1738.75
142741 1292.67 850.425 1748.35
142742 1292.67 850.463 1748.64
142786 1293.09 850.625 1737.07
142847 1291.27 850.184 1748.04
142875 1297.91 850.311 1743.95
142910 1289.6 850.286 1745.9
142932 1293.45 850.606 1749.35
142945 1292.57 850.44 1740.66
143077 1290.59 850.663 1744.61
143079 1289.67 850.291 1747.78
143082 1298.38 850.539 1741.02
143083 1299.07 850.602 1740.37
143153 1289.85 850.757 1742.95
143202 1290.25 850.669 1744.48
143211 1296.22 850.479 1741.52
143226 1296.2 850.204 1746.81
143246 1296.82 850.84 1745.48
143255 1296.22 850.519 1747.19
143264 1283.5 850.684 1739.96
143334 1293.92 850.437 1741.81
143348 1292.35 850.638 1749.33
143360 1296.32 850.821 1748.8
143361 1296.38 850.694 1749.3
143405 1292.99 850.762 1749.72
143464 1283.52 850.827 1741.54
143473 1290.65 850.146 1746.51
143474 1288.54 850.298 1746.93
143480 1305.28 850.937 1747.4
143526 1288.72 850.843 1744.26
143610 1292.86 850.893 1748.37
143615 1296.37 850.661 1744.82
143625 1288.68 850.7 1736.88
143644 1296.56 850.525 1746.39
143646 1291.94 850.952 1750.38
143712 1288.95 850.31 1746.18
143714 1289.9 850.553 1745.81
143726 1291.27 850.708 1747.36
143728 1290.53 850.228 1745.88
143770 1295.65 850.983 1747.66
143783 1297.97 850.452 1743.32
143811 1301.46 850.698 1748.31
143896 1298.45 850.58 1748.39
143920 1289.68 850.218 1746.52
143926 1302.76 850.823 1742.79
143979 1289.51 850.303 1743.67
144086 1291.08 850.745 1747.09
144170 1289.66 850.74 1747.1
144232 1295.83 850.908 1747.46
144256 1293.17 850.86 1748.41
144276 1293.66 850.436 1748.71
144284 1289.92 850.364 1740.35
144327 1298.01 850.822 1745.08
144353 1291.9 850.314 1749.88
144357 1296.89 850.297 1747.32
144447 1290.75 850.657 1746.38
144453 1293.57 850.18 1748.71
144466 1296.07 850.131 1746.12
144472 1290.18 850.593 1744.8
144507 1295.83 850.25 1748.47
144523 1295.52 850.701 1747.68
144669 1293.27 850.554 1739.11
144789 1288.19 850.479 1750.23
144819 1290.5 850.461 1746.77
144834 1293.44 850.385 1740.86
144860 1298.68 850.964 1746.8
144930 1291.08 850.57 1748.16
144934 1287.29 850.434 1747.56
144981 1294.02 850.942 1749.96
145023 1287.2 850.464 1742.1
145051 1291.12 850.368 1740.83
145076 1296.14 850.167 1745.27
145089 1293.7 850.891 1748.47
145095 1290.51 850.14 1745.29
145098 1272.04 949.11 1731.06
145104 1290.57 850.119 1746.13
145110 1308.71 850.946 1737.88
145111 1304.5 850.69 1737.42
145113 1300.83 850.815 1737.28
145119 1279.77 850.657 1736.36
145128 1283.41 850.862 1736.56
145129 1292.58 850.118 1748.27
145141 1294.71 850.296 1742.54
145142 1292.11 850.12 1748.13
145147 1291.93 850.113 1748.01
145148 1298.21 850.616 1737.19
145153 1292.89 850.213 1742.61
145165 1278.11 850.924 1750.27
145167 1290.66 850.193 1742.64
145187 1294.69 850.301 1751.96
145188 1293.69 850.225 1742.67
145193 1282.79 850.458 1751.05
145201 1291.62 850.202 1742.62
145202 1279.85 850.751 1750.68
145203 1290.44 850.283 1751.76
145208 1295.77 850.223 1742.69
145209 1305.38 850.678 1752.07
145216 1309.47 850.928 1752.01
145218 1303.15 850.487 1752.16
145220 1288.98 850.417 1751.54
145224 1285.58 850.485 1751.23
145228 1295.11 850.133 1747.79
145231 1293.95 850.082 1748.28
145236 1296.56 850.284 1752.06
145237 1272.7 850.98 1749.96
145241 1295.48 850.137 1747.4
145243 1286.63 850.469 1751.32
145249 1298.13 850.358 1751.96
145250 1296.21 850.201 1743.88
145251 1296.06 850.108 1744.66
145262 1296.04 850.123 1745.69
145268 1298.84 850.352 1752.12
145270 1292.99 850.355 1751.82
145276 1296.24 850.273 1743.16
145285 1295.74 850.083 1747.03
145291 1292.74 850.086 1748.32
145299 1308.32 850.614 1752.29
145301 1290.8 850.18 1746.85
145302 1297.29 850.309 1752.08
145313 1295.9 850.07 1746.45
145314 1293.57 850.241 1751.92
145319 1290.47 850.204 1742.89
145320 1297.41 850.42 1736.87
145322 1291.36 850.114 1747.61
145323 1292.54 850.305 1751.89
145335 1295.96 850.342 1751.99
145336 1293.22 850.133 1748.37
145345 1291.67 850.103 1747.83
145353 1295.35 850.281 1742.61
145361 1294.13 850.206 1742.68
145367 1292.57 850.194 1742.67
145372 1299.55 850.562 1751.91
145391 1281.44 850.498 1750.98
145397 1294.34 850.095 1748.19
145398 1293.24 850.294 1742.63
145405 1304.35 850.597 1752.08
145406 1288.42 850.295 1751.6
145407 1296.04 850.105 1745.54
145408 1294.75 850.084 1747.97
145410 1302.12 850.571 1751.96
145412 1289.75 850.382 1751.59
145418 1295.36 850.125 1747.53
145421 1295.58 850.053 1747.14
145422 1295.23 850.119 1747.64
145427 1296.14 850.16 1744.36
145428 1296.23 850.24 1742.76
145430 1293.81 850.099 1748.33
145432 1296.08 850.094 1744.95
145442 1287.34 850.362 1751.45
145446 1311.71 850.975 1751.89
145455 1291.12 850.22 1742.69
145458 1295.81 850.092 1746.86
145460 1296.15 850.159 1743.5
145471 1292.32 850.132 1748.21
145472 1284.43 850.558 1751.1
145481 1295.98 850.09 1746.33
145484 1277.4 949.139 1731.43
145486 1294.94 850.111 1747.9
145487 1295.36 850.298 1751.99
145494 1307.37 850.863 1751.92
145500 1293.36 850.109 1748.35
145518 1287.87 850.389 1751.49
145533 1295.53 850.096 1747.29
147544 1280.55 949.061 1746.76
148349 1280.28 949.306 1747.46
148684 1279.87 949.181 1746.03
151342 1280.03 949.334 1746.85
152005 1278.3 949.302 1746.05
152098 1272.18 949.403 1747.39
152113 1278.32 949.089 1745.1
152216 1279.23 949.467 1746.31
152408 1276.82 949.074 1745.99
152725 1279.85 949.43 1747.75
152950 1280.46 949.316 1745.41
153004 1271.3 949.218 1747.17
153365 1281.34 949.249 1746.47
153404 1277.72 949.022 1744.5
153467 1273.25 949.176 1745.96
154509 1281.54 949.163 1747.21
154669 1279.59 949.331 1745.39
155602 1272.48 949.269 1746.46
155797 1280.05 949.173 1746.54
156007 1279.23 949.05 1746.23
156040 1277.45 949.346 1746.08
156055 1281.22 949.258 1745.55
156093 1280.59 949.383 1746.15
156402 1279.85 949.469 1747.35
156407 1274.31 949.052 1744.55
156682 1280.88 949.345 1747.84
156749 1279.64 949.543 1746.46
156763 1280.08 949.11 1747.84
157058 1273.31 949.008 1744.99
157876 1280.32 949.285 1744.25
157937 1274.2 949.468 1746.01
158207 1281.82 949.226 1744.75
158264 1280.86 949.373 1747.15
158321 1276.8 949.521 1744.86
158798 1270.83 949.27 1743.88
158829 1271.56 949.195 1747.59
159079 1278.83 949.619 1745.94
159231 1279.97 949.214 1744.77
159248 1287.02 949.066 1746.9
159320 1279.17 949.252 1743.55
159457 1277.84 949.168 1745.41
159567 1281.28 949.053 1743.99
159765 1278.86 949.097 1746.32
159819 1272.12 949.301 1746.68
159943 1276.82 949.468 1743.8
159967 1285.09 949.117 1744.22
160327 1271.26 949.26 1746.63
160595 1281.96 949.185 1746.74
160803 1270.79 949.305 1746.19
161024 1272.45 949.176 1747.7
161388 1279 949.428 1745.37
161743 1280.21 949.591 1746.48
161772 1279.75 949.113 1746.36
162129 1279.52 949.566 1747.56
162164 1276.36 949.307 1746.15
162204 1281.17 949.032 1746.92
162493 1275.5 949.196 1744.89
162611 1271.1 949.418 1744.98
162796 1282.73 949.404 1747.39
162915 1279.04 949.342 1744.56
162973 1275.57 949.348 1746.27
163101 1270.44 949.215 1747.31
163263 1272.08 949.196 1745.49
163421 1279.6 949.594 1745.96
163904 1281.33 949.339 1747.86
164609 1271.65 949.575 1747.02
164636 1280.32 949.458 1748.07
164712 1278.61 949.536 1746.47
164853 1269.34 949.069 1744.81
165043 1279.74 949.672 1746.96
165249 1278.11 949.307 1743.11
165360 1275.25 949.179 1743.44
165418 1279.96 949.179 1747.3
165543 1283.22 949.383 1745.33
165561 1273.77 949.061 1742.07
165669 1293.36 850.797 1752.87
166483 1272.26 949.21 1744.7
166518 1284.79 949.256 1747.81
166735 1278.05 949.597 1746.3
166863 1290.23 850.93 1752.77
167350 1274.52 949.33 1745.27
167382 1280.04 949.63 1745.56
167590 1281.26 949.177 1741.62
167712 1279.78 949.296 1748.08
168275 1271.8 949.674 1747.58
168515 1282.47 949.222 1746.18
168544 1279.46 949.568 1747.92
168615 1281.37 949.163 1745.97
168929 1278.46 949.547 1745.52
168969 1280.46 949.666 1747.13
169152 1270.05 949.254 1746.49
169287 1272.77 949.484 1745.58
169314 1269.61 949.313 1747.27
169409 1282.03 949.194 1743.95
169414 1286.12 949.056 1747.15
169415 1286.36 949.234 1745.89
169565 1281.93 949.468 1747.98
169982 1276.93 949.554 1746.35
170560 1268.67 949.208 1745.59
170704 1273.83 949.395 1745.41
170855 1283.11 949.116 1742.29
171115 1279.23 949.707 1745.77
171116 1283.17 949.456 1746.23
171130 1278.96 949.655 1746.48
171300 1271.89 949.635 1746.25
171323 1279.76 949.179 1746.61
171447 1274.96 949.47 1746.34
171575 1281.04 949.589 1746.77
171587 1283.64 949.354 1747.99
171752 1276.44 949.461 1745.42
172870 1277.16 949.601 1745.29
172889 1280.4 949.081 1742.19
173493 1281.07 949.571 1745.99
173534 1271.39 949.577 1747.64
173589 1279.43 949.68 1747.01
173599 1269.22 949.022 1741.83
173664 1270.25 949.407 1745.76
173683 1281.28 949.245 1742.59
173739 1280.57 949.549 1744.84
173893 1268.84 949.106 1744.1
173973 1272.34 949.388 1743.29
174031 1277.95 949.478 1744.8
174432 1279.33 949.64 1746.53
174489 1280.1 949.717 1747.38
174639 1277.88 949.338 1743.71
174801 1279.66 949.269 1747.51
174981 1283.44 949.497 1747.03
175342 1272.28 949.163 1742.42
175455 1272.42 949.549 1747.72
176111 1286.41 949.107 1744.95
176134 1281.18 949.502 1744.83
176211 1280.03 949.674 1746.05
176251 1280.6 949.673 1746.63
176556 1280.4 949.019 1746.45
176680 1284.72 949.331 1745.44
176825 1281.84 949.265 1746.14
176878 1268.96 949.024 1746.6
177004 1280.84 949.217 1745.81
177056 1279.85 949.49 1744.23
177176 1272.82 949.102 1747.83
177330 1280.03 949.016 1745.57
177336 1279.46 949.309 1746.49
177467 1282.1 949.432 1747.39
177515 1288.32 850.902 1752.91
177545 1273.57 949.591 1746.32
177591 1280.89 949.162 1746.27
177924 1271.58 949.443 1744.24
178527 1280.35 949.106 1748.1
178692 1273.81 949.251 1743.84
178908 1276.06 949.553 1745.09
178967 1273.1 949.143 1742.84
179174 1279.54 949.576 1744.89
179256 1270.29 949.385 1745.01
179329 1272.58 949.388 1747.03
180085 1282.42 949.008 1748.11
180093 1268.31 949.409 1747.23
180103 1280.65 949.609 1747.5
180193 1281.04 949.31 1743.32
180712 1275.09 949.191 1744.23
180723 1293.16 850.838 1754.25
181037 1281.69 949.434 1745.31
181246 1285.12 949.058 1742.07
181451 1270.81 949.615 1747.49
181591 1279.98 949.086 1740.25
181653 1279.06 949.752 1746.08
181673 1280.39 949.655 1745.75
181857 1272.82 949.615 1746.39
181913 1266.36 949.042 1746.23
182037 1281.04 949.647 1747.59
182045 1277.76 949.013 1745.88
183277 1276.1 949.325 1743.43
183278 1276.36 949.217 1742.51
183287 1279.05 949.241 1741.86
183334 1271.51 949.519 1746
183335 1270.9 949.455 1745.59
183429 1270.72 949.25 1743.09
183793 1272.82 949.131 1747.47
183804 1279.52 949.223 1746.14
183927 1278.04 949.641 1745.78
183943 1277.57 949.63 1746.43
183958 1267.13 949.118 1742.87
183995 1279.75 949.116 1747.74
184460 1279.21 949.034 1737.15
184605 1267.51 949.276 1746.65
184677 1270.82 949.581 1746.88
184690 1281.7 949.423 1743.37
184852 1275.52 949.516 1745.45
184971 1282.18 949.228 1740.91
185309 1279.67 949.325 1746.98
185548 1271.73 949.123 1746.45
185579 1278.7 949.064 1745.44
186048 1274.48 949.632 1746.4
186049 1274.74 949.607 1745.84
186147 1278.41 949.677 1746.07
186451 1278.95 949.616 1744.03
186548 1280.49 949.157 1747.15
186619 1284.46 949.383 1747.04
186785 1272.19 949.327 1747.77
187067 1282.41 949.463 1744.41
187299 1272.33 949.73 1746.99
188001 1281.5 949.555 1746.83
188050 1273.7 949.484 1744.71
188520 1267.65 949.294 1745.16
188704 1279.15 949.228 1746.54
188814 1280.24 949.691 1745.21
188922 1289.26 850.693 1752.61
189326 1279.42 949.716 1747.35
189337 1270.08 949.427 1743.72
189338 1269.85 949.254 1742.83
189959 1285.08 949.159 1743.16
190096 1278.5 949.565 1744.51
190160 1284.28 949.242 1744.46
190384 1295.98 850.802 1754.77
190534 1279.86 949.51 1743.57
190577 1277.56 949.608 1745.7
190914 1277.05 949.076 1738.94
191363 1280.86 949.407 1744.32
191452 1297.93 850.817 1753.06
191453 1297.72 850.962 1754.23
191594 1280.04 949.696 1747.08
191595 1280 949.745 1746.75
191784 1277.32 949.139 1745.58
191864 1280.34 949.315 1746.66
191968 1279.73 949.013 1745.13
192079 1277.1 949.513 1744.34
192193 1272.13 949.711 1747.62
192290 1271.17 949.022 1747.67
192429 1280.91 949.615 1746.37
192438 1283.36 949.412 1744.01
192557 1270.87 949.087 1741.22
192604 1278.54 949.164 1740.08
192651 1271.25 949.685 1747.02
192811 1274.59 949.396 1742.78
192880 1279.16 949.067 1745.49
193103 1297.59 850.893 1756.46
193111 1278.85 949.36 1746.54
193341 1282.35 949.569 1746.93
193348 1279.4 949.731 1746.76
193679 1285.98 949.227 1743.94
194006 1277.35 949.51 1743.32
194279 1280.92 949.639 1745.6
194399 1285.57 949.27 1746.14
194404 1271.63 949.017 1744.92
194469 1276.54 949.656 1746.44
194884 1272.19 949.092 1747.06
194887 1279.41 949.732 1746.19
195434 1279.8 949.588 1748.03
195442 1278.32 949.785 1746.59
195675 1277.91 949.464 1742.48
195704 1291.19 850.632 1752.62
195951 1278.64 949.328 1746.21
196176 1280.44 949.114 1744.82
196189 1279.81 949.008 1748.1
196190 1280.06 949.297 1748.11
196364 1293.12 850.986 1755.68
196377 1288.21 949.099 1743.23
196434 1286.47 850.997 1752.57
196521 1280.17 949.425 1747.16
196687 1282.96 949.091 1748
196781 1278.3 949.338 1746.49
196851 1273.6 949.05 1746.4
197028 1276.41 949.479 1744.27
197080 1275.55 949.136 1741.51
197151 1280.5 949.111 1741.17
197191 1280.22 949.315 1746.22
197241 1277.74 949.091 1740.83
197302 1282.64 949.403 1743.58
197349 1271.48 949.595 1745.45
197356 1281.2 949.223 1747.51
197365 1289.17 949.097 1744.16
197397 1279.32 949.707 1747.7
197444 1273.26 949.49 1745.42
197592 1273.14 949.505 1744.25
197738 1283.88 949.476 1746.56
197891 1278.72 949.623 1745
197896 1271.96 949.73 1747.24
198271 1275.91 949.671 1745.9
198356 1280.84 949.248 1745.22
198744 1269.49 949.43 1745.46
199158 1274.87 949.523 1744.79
199348 1279.84 949.392 1746.3
199392 1285.55 949.225 1747.94
199574 1277.46 949.607 1744.8
199581 1286.28 949.111 1740.14
199885 1279.52 949.028 1746.55
199980 1279.38 949.309 1745.73
200131 1277.72 949.6 1744.31
200221 1281.05 949.195 1748.13
200545 1281.41 949.14 1739.9
200576 1282.76 949.4 1745.79
200715 1296.39 850.62 1752.99
200788 1278.16 949.381 1741.66
200805 1282.35 949.315 1742.03
200827 1288.9 850.859 1754.06
200985 1278.76 949.726 1745.59
201013 1287.57 949.217 1747.94
201065 1272.44 949.62 1746
201089 1280.25 949.027 1746.82
201177 1285.43 949.349 1745.01
201204 1280.62 949.673 1747.98
201256 1272.65 949.394 1747.78
201314 1264.83 949.036 1746.61
201427 1272.9 949.253 1741.61
201514 1275.94 949.707 1746.47
201589 1294.49 850.63 1752.84
201590 1293.87 850.812 1753.58
201824 1284.16 949.282 1743.63
202147 1277.03 949.575 1745.75
202190 1278.72 949.767 1746.6
202245 1280.11 949.735 1748
202250 1278.77 949.447 1742.58
202936 1271.52 949.448 1743.41
203048 1268.63 949.463 1744.85
203123 1281.27 949.556 1747.18
203226 1279.98 949.192 1747.56
203458 1280.7 949.687 1745.26
203645 1274.44 949.055 1746.41
204167 1272.23 949.267 1740.61
204251 1281.54 949.53 1744.39
204272 1272.35 949.75 1747.41
204343 1294.96 850.795 1753.52
204405 1294.25 850.77 1754.54
204862 1279.28 949.738 1748.02
204942 1292.25 850.742 1753.99
204950 1268.73 949.007 1739.41
205198 1281.58 949.643 1747.56
205220 1279.59 949.449 1746.72
205422 1272.52 949.013 1739.33
205588 1300.79 850.864 1754.9
205658 1271.66 949.641 1746.62
205726 1287.24 949.239 1745.27
205817 1279.32 949.696 1745.37
205839 1279.57 949.363 1747.79
205865 1272.42 949.02 1747.38
206029 1282.27 949.16 1745.55
206098 1279.77 949.298 1745.73
206108 1271.07 949.677 1746.43
206228 1268.3 949.462 1746.33
206436 1278.95 949.424 1746.28
206483 1280.06 949.65 1744.68
206512 1271.71 949.241 1746.87
206522 1273.97 949.582 1746.35
206676 1279.71 949.748 1746.22
206764 1283.96 949.462 1747.43
206771 1278.4 949.554 1743.78
206817 1281.73 949.198 1745.68
206969 1272.37 949.766 1747.72
207124 1283.75 949.412 1744.95
207125 1283.96 949.508 1745.69
207247 1279.48 949.449 1742.94
207306 1281.57 949.069 1748.13
207415 1266.71 949.165 1744.67
207474 1280.26 949.074 1737.75
207632 1286.55 949.32 1747.96
207671 1271.22 949.301 1742.22
207755 1279.51 949.461 1747.18
207763 1278.27 949.619 1745.12
207770 1290.71 850.895 1755.95
207897 1287.14 850.743 1753.34
207903 1299.14 850.871 1753.1
207904 1299.54 850.749 1754.5
207917 1275.3 949.665 1746.46
208194 1280.67 949.177 1748.13
208230 1283.24 949.302 1741.38
208543 1273.22 949.657 1746.46
208663 1288.38 850.827 1755.14
208664 1287.1 850.971 1754.95
208736 1284.82 949.16 1741.11
208775 1280.4 949.733 1746.19
208923 1282.48 949.593 1747.93
208925 1274.5 949.442 1743.55
209373 1275.78 949.535 1744.18
209500 1272.39 949.592 1745.24
209509 1286.29 949.353 1742.49
209673 1279.46 949.619 1744.46
209690 1281.07 949.609 1748.06
209730 1279.71 949.392 1742.31
209731 1279.9 949.398 1741.54
209759 1266.59 949.084 1741.79
209760 1267.71 949.203 1741.81
209796 1277.33 949.311 1746.48
209878 1279.31 949.239 1745.08
210049 1269.18 949.51 1746.09
210064 1284.01 850.97 1752.62
210351 1280.82 949.718 1747.05
210356 1279.66 949.758 1746.58
210493 1280.93 949.208 1746.66
210748 1279.9 949.752 1747.65
210801 1277.74 949.733 1746.09
210802 1277.3 949.723 1746.09
211277 1270.45 949.646 1746.53
211279 1282.93 949.46 1744.73
211389 1283.14 949.567 1747.78
211498 1279.89 949.732 1746.42
211570 1271.82 949.31 1747.28
211755 1279.67 949.223 1747.25
212342 1280.5 949.5 1743.63
212357 1272.43 949.446 1744.07
212435 1279.71 949.702 1745.62
212436 1279.82 949.634 1745.16
212519 1273.52 949.135 1740.36
212605 1269.04 949.266 1743.14
212634 1280.62 949.327 1746.52
212820 1277.85 949.743 1746.54
212864 1272.01 949.133 1746.09
212906 1277.28 949.685 1746.53
212992 1283.58 949.404 1742.94
213033 1276.61 949.596 1745.85
213138 1281.43 949.63 1745.78
213149 1279.81 949.042 1747.06
213233 1273.71 949.656 1745.85
213276 1271.88 949.353 1747.75
213506 1266.72 949.276 1747.11
213508 1295.5 850.68 1752.84
213924 1268.05 949.347 1743.39
213948 1281.67 949.137 1747.68
214201 1280.18 949.294 1745.8
214213 1290.55 949.026 1742.94
214397 1281.39 949.668 1746.33
214470 1278.89 949.132 1744.98
214611 1269.02 949.533 1747.32
214639 1291.88 850.7 1754.81
214657 1278.77 949.578 1743.21
214709 1278.22 949.203 1745.64
214827 1275.58 949.353 1742.61
215174 1296.68 850.906 1757.35
215406 1270.69 949.517 1744.46
215601 1277.15 949.353 1742.04
215667 1283.48 949.017 1746.64
215736 1274.99 949.307 1745.45
216264 1279.14 949.449 1746.6
216311 1301.21 850.845 1753.45
216449 1281.51 949.633 1748.06
216596 1272.55 949.481 1747.4
216671 1277.63 949.624 1745.24
216706 1278.72 949.761 1746.2
216752 1279.53 949.234 1739.21
217046 1281.81 949.633 1747.12
217212 1273.07 949.511 1743.51
217381 1280.3 949.648 1746.81
217507 1272.62 949.129 1745.94
217936 1277.79 949.292 1746.5
217981 1296.27 850.821 1755.7
218006 1272.37 949.701 1746.53
218066 1280.08 949.3 1745.29
218192 1279.15 949.252 1740.95
218353 1279.62 949.768 1747.81
218360 1271.54 949.011 1745.54
218467 1282.73 949.452 1742.82
218489 1284.75 949.471 1746.36
218594 1279.01 949.352 1745.73
218698 1279.47 949.409 1748.12
218902 1276.77 949.072 1745.47
218942 1278 949.694 1745.4
218989 1272.95 949.499 1744.9
219054 1276.74 949.241 1743.16
219117 1273.14 949.671 1746
219171 1284.51 949.042 1739.2
219181 1289.83 949.126 1746.6
219363 1280.48 949.282 1747.77
219445 1278.66 949.327 1745.78
219657 1274.57 949.165 1745.89
219764 1281.85 949.635 1746.61
219863 1280.99 949.041 1747.24
219908 1281.16 949.28 1740.68
219976 1292.57 850.922 1752.54
220308 1279.64 949.194 1748.16
220327 1279.42 949.398 1744.03
220328 1278.91 949.227 1746.04
220386 1276.08 949.223 1746.48
220463 1281.3 949.057 1744.55
220777 1279.28 949.732 1747.15
220820 1270.09 949.62 1747.49
220821 1270.15 949.552 1746.92
220822 1269.45 949.561 1746.65
220909 1280.72 949.715 1745.98
220919 1272.92 949.052 1738.09
220950 1280.63 949.39 1746.87
221017 1275.2 949.58 1745.91
221201 1279.84 949.48 1746.66
221204 1288.61 949.058 1742.02
221403 1281.25 949.607 1745.26
221503 1284.08 949.231 1742.15
221541 1272.91 949.092 1747.07
221580 1285.35 949.371 1747.01
221626 1283.11 949.2 1740.22
221696 1279.51 949.487 1746.24
221703 1278.66 949.146 1746.55
221949 1279.77 949.062 1747.41
222150 1271.57 949.724 1747.33
222166 1271.85 949.59 1745.02
222298 1281.2 949.566 1743.84
222466 1279.24 949.806 1747.49
222493 1272.01 949.655 1745.77
223211 1276.8 949.208 1746.47
223395 1273.79 949.198 1746
223444 1273.82 949.079 1743.04
223549 1280.12 949.462 1747.71
223550 1280.32 949.702 1747.65
223624 1281.85 949.207 1738.91
223925 1280.77 949.188 1747.5
223952 1274.31 949.612 1745.61
223974 1290.76 850.654 1753.53
224146 1280.13 949.135 1747.09
224219 1279.48 949.453 1746.97
224247 1279.08 949.827 1746.65
224250 1265.8 949.117 1747.09
224252 1278.99 949.019 1746.57
224767 1280.34 949.318 1746.93
224840 1284.82 850.891 1754.02
224915 1295.7 850.614 1753.94
225134 1279.13 949.668 1744.91
225207 1272.9 949.056 1746.71
225231 1277.6 949.3 1739.7
225361 1279.22 949.824 1746.89
225406 1270.54 949.116 1746.7
225455 1272 949.754 1746.78
225554 1287.59 949.315 1746.09
225555 1288.07 949.24 1747
225851 1267.92 949.379 1744.41
225916 1275.95 949.117 1745.94
226280 1292.56 850.555 1753.17
226315 1274.35 949.565 1744.19
226539 1282.89 949.447 1746.74
226567 1279.71 949.724 1747.3
226719 1282.04 949.521 1742.83
226762 1279.17 949.813 1746.34
226860 1283.62 949.13 1746
227198 1274.17 949.576 1744.95
227295 1271.31 949.03 1738.65
227411 1273.19 949.248 1746.45
227485 1277.9 949.314 1746.13
227580 1279.74 949.153 1746.84
227912 1269.77 949.521 1744.56
228026 1287.79 949.251 1744.17
228031 1277.38 949.605 1743.89
228458 1280.47 949.062 1745.72
228475 1287.07 949.167 1740.99
228569 1267.17 949.399 1745.77
228719 1277.23 949.045 1746.07
228897 1282.07 949.58 1745.76
229003 1280.32 949.492 1742.84
229019 1279.22 949.432 1746.02
229048 1291.73 850.988 1758.52
229070 1278.19 949.244 1744.19
229075 1282.28 949.588 1746.45
229223 1279.92 949.337 1747.1
229310 1279.51 949.424 1747.37
229344 1300.23 850.993 1757.23
229545 1269.85 949.223 1740.92
229575 1285.44 850.744 1752.65
229597 1276.78 949.199 1741.07
229607 1272.01 949.443 1747
229642 1282.21 949.56 1745.08
229861 1293.77 850.859 1756.59
229884 1282.64 949.575 1745.33
229917 1289.95 850.86 1754.98
230157 1269.81 949.595 1746.13
230355 1275.82 949.344 1740.3
230426 1284.26 949.567 1748.06
230427 1288.39 850.37 1752.37
230433 1290.27 850.366 1752.38
230434 1306.9 850.758 1753.54
230436 1263.87 949.339 1746.97
230437 1292.65 850.346 1752.51
230440 1297.18 850.417 1752.78
230441 1279.53 949.814 1748.07
230442 1267.48 949.544 1747.32
230443 1287.11 850.357 1752.31
230448 1295.87 949.204 1748.27
230450 1279.05 949.872 1748.11
230453 1271.35 949.843 1747.76
230455 1271.96 949.842 1747.74
230460 1269.53 949.72 1747.57
230490 1273.01 949.106 1747.99
230492 1274.16 949.781 1746.57
230502 1272.56 949.648 1747.86
230507 1272.83 949.337 1747.93
230515 1294.8 949.209 1748.16
230519 1277.74 949.902 1746.7
230530 1300.16 850.546 1753.06
